,labels
94359,15
21911,16
53405,13
83452,13
28196,16
37449,15
89402,30
55858,18
39950,15
65499,13
40559,16
96896,16
88526,15
43670,15
87578,15
53343,39
67875,13
13748,15
8078,13
41411,15
82002,39
6973,8
68799,15
56680,15
32256,30
28906,39
56532,18
6972,13
52863,6
29463,15
33250,15
11929,15
8762,18
3176,13
94315,30
25435,16
19093,16
24341,15
17953,30
88948,13
13716,15
17453,15
83645,18
58855,15
64969,13
91447,18
21931,30
14622,15
24629,30
9574,39
81247,13
62552,13
30274,15
85018,30
11301,16
6525,30
83371,39
62865,18
65049,13
9188,15
84321,16
63831,13
2639,6
8282,15
99788,15
59052,18
25332,13
77513,18
89228,18
88589,21
60021,15
31708,30
69336,15
9389,18
91466,15
31770,13
1006,13
15776,30
88789,15
88531,0
45221,18
48900,15
30061,13
93222,15
66946,15
61726,30
67763,13
31040,16
55696,0
64104,18
19612,13
88987,15
73685,15
6275,15
75110,23
7664,15
79472,15
16823,16
49935,10
35700,21
75306,13
72342,12
90678,15
36156,15
16711,15
19614,15
34021,13
8581,13
29905,18
65657,12
51381,15
95637,16
88499,18
97744,18
81715,30
27197,39
35710,16
69371,13
48670,15
56481,18
92568,18
30014,13
73558,13
34097,18
77055,13
74526,13
89349,15
45719,30
46072,18
51396,15
64353,30
99471,13
64030,13
98756,30
16324,18
45405,30
92176,18
37438,16
67445,13
58385,15
11760,13
85409,15
24946,16
82606,15
26371,13
97063,15
51575,15
15609,18
78139,15
96339,15
84051,15
87482,30
8947,15
73770,13
76592,15
16911,13
70253,13
3348,18
45424,6
80700,30
32600,29
89585,18
66552,29
4526,16
77786,15
86911,13
3379,16
70649,36
79590,15
63026,10
80154,15
71325,13
83322,13
73816,15
18739,30
65421,13
26938,16
16994,15
63174,18
66024,30
31874,15
45489,15
72304,13
70765,13
40643,18
29575,15
96878,13
97452,18
34619,15
45542,18
29187,30
98650,15
36797,16
15682,15
7581,15
62823,13
21769,15
26234,15
98320,30
73546,13
91812,13
9397,13
54396,18
57977,16
26190,15
50676,15
28697,13
37490,13
25989,13
92540,15
7473,15
83727,15
91756,15
62051,39
4753,15
73580,30
64137,15
853,18
23010,15
17528,15
17185,15
16799,18
66047,13
61616,18
90968,39
66544,13
53790,30
33219,16
22202,18
40635,18
56279,18
53811,15
9225,15
75756,13
62791,8
98791,15
82353,15
22615,13
73367,13
97325,15
93712,29
43826,18
51140,13
68719,30
33145,38
75039,13
55640,13
20439,37
4259,15
63750,15
72443,16
94912,13
44786,16
60813,16
82789,13
94172,30
51522,30
60406,13
893,30
20682,18
19435,30
67126,39
95507,10
82871,16
70736,13
12175,16
63517,13
51726,18
71278,13
19129,21
42523,13
49055,13
8683,13
72216,0
13742,15
2640,15
42643,33
56809,39
65115,15
37916,30
88691,15
33285,15
82328,30
31697,12
94223,15
95257,30
49050,13
83092,30
4877,30
75656,15
25593,13
12787,0
30737,15
34310,18
88318,15
54424,18
45613,13
11630,13
20807,30
96717,13
73291,33
83398,15
36367,30
51561,15
3271,18
65708,13
53255,13
78784,15
25703,15
50991,15
35314,15
27852,39
41842,30
54324,15
6517,13
71053,13
36873,15
75498,12
46014,18
23815,15
88585,30
24698,30
42156,35
26822,15
48643,18
29458,15
65112,15
94973,15
64210,15
37732,15
74983,13
65992,13
13,18
87864,13
91133,30
98206,18
91707,10
82721,15
52977,30
73376,18
9133,13
58154,15
16643,15
52311,15
16235,15
32391,18
77718,15
46276,18
52149,13
48879,18
12201,39
84557,13
2089,15
43757,18
41182,15
59730,18
96312,15
67959,39
95552,15
55219,15
4956,30
69527,30
8954,18
62322,15
42395,15
55263,15
78553,15
81982,13
24424,15
49893,15
58617,18
67649,13
3964,18
74528,13
72458,21
51085,13
66636,13
73639,15
6683,16
37556,13
54996,15
83148,15
85280,18
15987,13
82933,15
17158,16
74502,15
98905,15
47503,15
8158,15
48637,30
87625,15
74778,15
34965,16
12914,0
12565,18
46062,18
78362,18
6812,38
27036,13
85314,15
67187,13
62890,13
74119,13
98149,33
88998,15
59768,13
54392,30
55704,16
8057,13
24199,18
80903,15
1312,37
75494,15
85272,39
90810,15
36298,15
6980,16
58581,13
77053,18
42991,13
9582,39
52714,39
45911,18
23186,13
60191,15
77136,39
41711,5
28991,13
48783,15
8292,18
14324,15
15802,15
12076,13
4895,39
51445,13
14854,10
34577,33
54797,15
26806,15
52071,13
81538,13
22604,15
11958,15
78875,15
25336,10
40690,18
36779,15
54758,13
56662,13
61175,30
20644,16
14241,18
78819,15
60000,39
76688,18
77297,15
56609,15
2975,10
92947,18
5609,15
14936,30
82994,13
57660,30
86306,39
69175,16
1143,15
65700,18
34383,18
77348,13
42489,15
84609,15
64113,13
50318,16
2701,15
52581,5
95939,13
39056,30
80425,15
71697,15
18250,15
28171,16
64785,30
21634,15
1288,13
85847,15
75876,16
38388,30
89403,15
77948,18
74686,13
49040,18
69052,16
41820,13
68269,18
62068,13
82989,18
20781,16
46179,13
14697,15
34345,18
34256,18
98221,18
66017,18
15908,30
38118,15
7536,13
37326,21
33385,37
57913,18
69482,15
34625,13
9787,13
57064,30
56214,12
18837,18
23386,15
70524,18
41124,13
9261,13
32356,13
38608,0
84094,15
92972,15
61727,12
32245,15
27561,13
11484,30
11498,15
3047,15
98273,13
71695,13
38436,15
41609,15
73182,12
65476,16
21205,15
21488,13
11122,16
99862,13
40864,15
20410,6
80085,18
2785,15
96926,15
21436,18
21791,18
51737,13
19494,15
91145,15
519,15
95806,15
2612,13
61801,29
65743,18
1894,15
69015,0
95250,30
39575,15
51761,13
73484,13
5207,15
12173,30
95053,18
47150,30
2677,15
49131,31
78127,16
16174,16
18606,13
78155,13
83418,15
57290,15
85147,15
1186,16
70976,13
69068,13
64100,18
97583,15
43777,8
53451,13
90711,13
91827,31
28557,13
84537,18
26241,16
23069,15
97431,15
85989,15
7244,39
11494,15
38583,15
31576,30
58346,18
85141,5
1119,18
65083,18
3805,15
20578,30
89683,15
48843,16
52035,15
98632,10
58503,13
11599,15
18907,30
90497,13
19827,30
74515,13
51676,15
14116,15
22177,10
80415,13
6435,30
4496,30
62692,18
67106,13
64290,16
38415,29
22505,15
44145,30
36043,15
88571,15
82235,13
34111,15
20037,15
15276,18
69458,18
67116,13
39941,39
65406,18
78104,13
15196,15
98243,13
20403,15
8356,15
80959,15
13938,13
16698,30
5921,15
55265,30
77492,18
69701,30
47911,39
38722,13
43852,13
74378,15
71246,30
19020,13
33954,13
40945,30
3422,18
84320,15
70475,13
80139,18
92724,13
6226,39
55872,15
60824,30
89215,18
56839,13
7761,23
32783,15
71653,13
22153,13
15035,13
88654,30
93363,37
91796,10
92288,15
63877,13
11594,16
19904,18
69043,15
83797,15
31854,23
64611,15
25532,30
20923,10
55869,15
41569,16
26340,30
72179,30
69786,39
8705,15
9155,37
20261,15
92977,15
39779,15
50734,15
46358,30
67465,18
15428,21
98649,15
78858,13
68219,13
25069,15
82022,30
41895,13
52775,7
3314,39
99536,15
64079,39
10052,18
38744,16
17350,30
4855,30
69781,13
68020,13
84123,15
34279,15
58905,15
2720,15
13825,15
30153,13
59892,38
44000,15
70286,15
36577,15
18600,15
5606,39
98811,15
2829,15
45067,13
63296,15
8488,30
41893,15
61937,12
20400,37
76989,13
91532,15
93910,13
28429,30
51072,15
84807,13
26830,18
1233,15
36027,15
52824,0
90915,15
57508,18
34363,30
20581,15
45216,39
55024,21
2827,30
88583,15
83955,30
75107,13
95999,13
54445,15
42038,0
41511,18
78921,15
36602,30
19418,18
41256,21
74158,13
43526,13
60381,13
737,30
44198,30
49857,13
45093,30
39665,15
46906,30
85038,18
83944,16
37299,18
82071,8
81122,15
48439,18
73365,15
90833,30
3485,13
91472,15
86691,13
39828,12
64197,16
84195,13
89051,16
49853,13
50299,18
32892,18
5008,30
83455,15
71830,13
65592,13
59175,30
87146,15
86549,15
32647,13
78991,15
2972,13
44252,13
38751,21
46606,15
47363,30
32663,15
39902,13
8865,16
49075,15
11411,13
50342,30
65623,18
12078,13
86846,15
47980,18
56536,13
79117,13
55105,15
64196,15
12142,13
44240,15
34169,18
30320,15
38778,18
77166,13
57739,15
11640,15
18799,15
54068,15
81381,30
63007,39
67260,18
38114,15
82520,15
35382,15
60709,18
16347,0
85806,39
3878,15
67138,13
2439,13
45796,18
26861,18
95088,15
51231,6
38830,15
92584,16
2721,13
13692,13
37563,13
24825,16
32221,30
98201,18
67027,8
16244,15
11752,13
80517,15
79762,30
58258,15
90919,18
44063,15
51423,13
87163,18
86729,15
55260,15
31060,13
25740,13
94471,15
12023,15
43327,18
3044,15
92054,13
23253,18
54157,13
10511,15
88481,15
13273,13
71470,15
29924,39
69249,30
44216,15
93994,30
35390,16
22889,18
56508,15
76674,13
31028,15
14795,30
39259,15
88347,15
94882,13
395,18
59115,38
54182,15
17206,13
54807,15
53995,16
29303,16
98340,13
26480,15
68253,13
97509,15
21653,15
76023,13
63535,18
3135,15
93240,13
16756,15
85297,15
55606,18
79544,15
6038,39
20823,15
61611,33
26667,16
10769,15
11354,18
8023,16
63593,13
11208,15
94554,15
9821,13
41759,15
75159,30
54485,15
97323,13
63778,37
572,18
6544,15
49029,13
24340,15
87462,16
57623,15
41797,13
67290,21
4800,15
22957,30
75202,15
96630,18
33860,30
9200,15
45283,13
85616,18
44840,13
38534,15
14976,15
71429,18
71154,13
5450,18
94516,15
79915,15
43610,30
52579,13
79841,15
26498,18
98750,15
81042,13
15227,18
87017,15
58756,16
59734,15
44550,30
48344,13
64942,21
80584,30
13784,18
87770,13
99990,13
17905,13
69512,15
6681,15
65335,30
67119,15
54669,13
52609,30
56819,18
68305,15
16594,30
78251,15
62232,18
77005,13
60969,18
17824,18
95293,15
12349,10
25538,15
68774,15
69753,18
44152,15
29787,13
969,15
32361,13
19713,18
22655,15
4648,15
9427,0
47777,13
98752,13
3110,18
75591,15
96571,15
28319,30
23401,18
76716,30
93326,15
19685,13
80655,13
90596,16
82294,13
19914,30
85687,21
17403,16
8526,18
39174,15
75797,15
40149,15
47855,13
89481,15
67961,13
79602,30
69152,13
35879,16
718,15
58769,15
88687,39
51345,15
45232,13
72503,13
94380,13
62258,30
52617,15
56935,18
42819,15
93776,15
8925,15
44321,13
16340,18
62459,18
21284,38
765,15
7145,15
26230,30
99059,15
68848,30
7489,13
91019,13
62123,39
68771,12
26650,13
85916,15
78205,15
13948,39
47580,21
98255,15
48199,18
34615,18
69483,15
99668,13
21586,13
38482,18
29270,13
94757,36
4315,18
63734,30
49247,15
74245,13
98856,15
97953,37
14234,15
9653,15
31545,13
97553,21
58350,16
43807,13
11730,15
21259,18
15571,16
59235,18
57816,15
40136,15
70330,18
66382,15
17141,18
520,18
34973,15
2495,15
16958,15
19911,16
23731,13
35178,16
15131,12
38312,13
89981,15
14928,30
34583,15
10896,18
96645,13
69764,18
91047,13
71610,15
26052,16
16664,13
53586,18
70578,13
36670,15
91902,30
90212,18
7614,13
19106,13
20282,13
31552,21
34229,13
95500,18
81338,15
73489,13
48192,15
68872,30
69061,13
66529,13
50907,13
19895,15
87000,15
14889,30
95628,15
36205,18
39305,39
31172,12
26337,16
16907,15
8862,16
34573,18
93871,15
20595,15
117,13
14118,16
65932,13
92089,30
92577,15
76407,15
91057,16
6795,30
54115,15
86765,13
23857,15
63527,21
52751,15
41308,15
51619,39
80777,16
91914,18
35920,16
21789,15
52133,39
70124,13
29978,30
61419,15
73840,13
2197,13
94185,15
89987,15
42474,15
76804,13
39176,6
39358,16
44190,15
84964,15
67111,16
68398,15
23402,21
16790,13
32896,0
1251,13
23346,13
9705,13
56498,15
1304,15
27654,15
21434,30
58054,18
43894,18
67357,13
80034,30
5350,6
38110,15
49411,15
24949,15
33545,33
68211,39
83644,15
99434,13
93409,30
39948,15
36371,0
63238,13
23416,13
20884,15
29136,27
26039,38
51496,13
71984,13
11150,16
11540,15
61669,21
95958,15
25447,18
28563,15
50351,21
3559,15
41444,10
98301,18
88205,15
42884,18
51831,18
35109,16
63985,18
66013,13
18674,18
28041,18
51455,15
96735,12
34243,37
45922,18
51565,15
16512,15
54425,18
10494,15
7774,30
36806,13
13970,15
54959,15
72920,13
65928,13
94006,15
13985,39
94327,15
39252,15
81808,13
66044,15
60469,15
37805,39
15399,15
81165,16
13202,30
27132,16
4772,15
53202,12
57256,23
75493,15
70413,13
2929,18
70235,15
63117,15
69311,13
77491,18
60410,39
71707,13
32869,37
67949,13
80814,15
60960,39
51186,21
56866,30
58682,15
29384,18
97689,13
10859,15
79064,15
30278,15
89772,15
4266,15
12591,13
52026,15
94344,16
7624,16
17392,30
35570,18
50000,18
10375,15
96740,15
66798,13
96741,29
52894,15
12889,18
60567,13
92010,16
73986,18
63597,18
12187,15
25488,16
5296,15
98423,30
87396,15
70232,13
91443,8
81588,15
34754,16
3779,30
75865,15
74499,16
21679,13
45525,15
69959,15
81653,15
54221,18
65985,13
94797,39
48111,0
76632,15
20624,6
57603,16
8533,16
36709,38
85246,18
23661,16
39642,13
20231,15
39595,30
903,37
92152,16
73121,12
47273,18
67870,13
4841,15
84767,18
3695,18
2403,12
71928,15
30241,39
95107,15
63769,13
52947,18
45383,30
10039,18
79839,15
53141,13
95003,10
42090,18
32810,0
83306,23
38513,15
41734,30
88236,18
35891,15
53779,15
95181,15
47338,8
30151,15
67025,13
28716,13
30797,18
18282,30
68783,8
6462,10
66255,15
46220,8
52801,16
43594,18
58420,13
54239,15
19121,18
81154,13
31326,13
24650,13
29622,15
95965,15
34037,18
98693,15
60970,13
85567,13
42617,13
44684,15
16685,16
26496,13
28648,15
623,13
8678,13
43431,15
93245,0
54420,13
74078,21
82155,18
93546,13
43156,13
47959,39
52541,13
36887,15
70377,30
2589,30
19946,15
88534,12
1095,15
36035,15
34094,15
62391,15
62584,15
25033,38
26817,39
91120,13
38148,15
80350,15
41771,16
37876,30
12466,16
71081,13
63463,13
52426,15
66250,15
1314,15
74188,13
2532,18
27829,15
77499,15
91837,13
77311,15
29221,16
29854,21
41883,18
13458,13
21073,13
18273,30
54416,18
88794,15
46437,18
9891,15
60889,18
97335,15
9799,15
1245,15
65274,18
70987,15
75192,15
45476,13
70246,13
49486,18
95872,13
10943,37
10533,21
74544,18
35304,18
57484,13
79707,15
74431,15
3813,10
28687,37
5355,15
71543,12
82351,15
49568,13
52826,0
85363,12
29912,18
44779,16
18904,16
74779,15
53228,15
93325,15
85182,39
53163,15
86329,15
93777,15
99716,15
73598,15
88480,18
79690,15
6662,18
86241,15
29975,13
54430,30
87042,15
25199,18
23165,30
4797,16
83777,15
65403,18
74042,15
51102,18
52595,13
16595,16
28634,18
80557,15
46229,15
27139,16
98439,15
26376,29
38835,15
59677,13
74075,23
74143,18
18583,30
83407,16
72531,18
81131,13
54254,12
28862,18
56315,18
2948,13
83404,13
6472,39
84646,15
41233,15
35194,15
43829,30
36313,15
62615,13
48620,13
74249,13
78745,16
52341,16
3496,13
32920,39
73636,15
98617,15
52639,18
34603,6
19897,15
68745,18
35189,16
50304,13
33768,30
26618,37
67182,13
2956,39
62935,39
21066,15
75714,15
81078,13
84062,15
58126,18
17907,13
42207,18
63789,15
77279,18
98495,30
15940,39
28175,18
35060,15
61564,13
64383,18
47103,16
22985,18
93544,30
63689,13
26730,15
69792,13
84466,15
48284,13
72702,15
67886,13
27841,30
49832,16
30711,16
76120,15
93618,0
69523,15
49972,18
461,15
90619,15
52703,23
44632,13
32313,15
80789,15
51139,21
92139,18
95530,15
22352,5
96927,15
87845,15
43557,30
3706,18
56572,15
93850,13
9955,18
97411,0
86980,15
57021,13
80029,18
78422,15
74240,15
40002,30
21811,0
90461,15
10443,18
31542,13
27694,15
41157,16
86255,39
50956,39
82706,15
49788,0
83378,13
1674,16
79309,16
20234,15
71468,15
71368,13
36219,13
99340,15
7271,13
23327,15
78355,18
55194,15
31888,37
50374,16
93937,15
83168,13
53794,15
92925,13
31519,15
51588,15
75053,18
35533,15
13177,13
367,15
92942,18
47692,15
53679,29
34741,13
67287,30
31557,16
88303,39
10054,18
12595,0
11936,8
79201,15
65984,12
47942,18
33708,21
62149,15
97745,0
17504,15
57891,18
82916,15
62540,15
33457,15
59226,13
41899,15
85962,15
10785,13
24974,39
52113,39
47832,39
72925,15
52328,15
77356,16
33621,6
73697,30
28611,30
92552,15
7093,39
20525,30
13336,15
52300,6
89809,13
10534,30
96713,13
36834,15
50167,18
23656,13
21529,13
99744,15
58050,15
10710,18
65021,16
69561,13
72036,30
75916,13
10661,13
28989,18
9734,15
70451,15
25243,16
47735,30
19836,15
63573,18
2011,15
18517,18
88244,30
48406,39
8585,23
9908,15
756,15
22976,18
62348,13
70390,13
36685,18
77953,15
25123,13
16202,15
51630,15
27590,15
50427,37
90749,13
72659,0
58611,13
64565,13
23464,16
49691,15
93315,15
71431,0
31816,15
21015,30
49379,15
2864,16
94406,30
83936,16
20423,39
93419,13
31208,23
47569,13
16961,30
38398,16
36385,0
86984,15
11590,10
25430,18
69097,15
74251,13
13304,13
69849,13
34599,15
55414,15
66049,13
45465,13
96454,18
30878,13
67987,15
46623,30
11166,18
60052,15
57918,30
42676,13
64046,13
74650,29
27996,13
87567,15
27940,13
75443,30
26748,18
16391,13
88810,30
27756,18
58791,18
64595,18
23916,13
54296,18
10307,39
41742,39
20281,15
32494,13
1175,13
93567,13
59021,15
561,15
63061,15
5525,30
18618,15
68403,39
38267,39
7128,18
40553,38
94875,15
60278,13
47559,15
90241,39
74512,15
86686,15
60271,13
29418,18
