,labels
47267,18
80971,16
81683,16
67502,13
52400,15
64464,13
8335,16
34200,15
95199,15
40614,18
54673,30
23807,18
27481,38
94677,30
23288,15
24732,18
25104,0
59908,13
278,6
71807,13
22229,13
25497,16
87256,18
46342,15
64203,30
33542,18
18097,15
51795,16
14184,18
24816,15
51029,18
97245,30
85541,18
15076,13
2740,18
8374,18
15611,15
67613,13
55284,13
42583,18
51062,15
4493,16
8199,0
15826,39
65208,13
20302,16
76690,15
32396,18
26519,15
17993,15
78243,13
73726,18
12594,16
90653,16
24343,38
92333,15
69099,18
86177,15
82380,39
52123,39
37137,18
79170,15
21515,16
17741,15
32699,15
5286,16
32911,13
61865,13
59831,15
98579,30
17674,18
64674,15
98510,15
86949,37
69467,18
98304,15
5235,15
40705,18
87501,30
41589,13
20759,18
77848,18
157,15
76781,15
93693,15
47311,18
45095,13
54815,13
742,16
54287,30
82589,30
57055,13
40115,13
1444,18
27163,18
41216,30
22747,15
92763,13
7348,18
88022,13
27126,5
11592,30
72740,13
30327,18
91510,13
51157,15
76340,15
41476,30
2648,15
73810,13
74307,18
41912,30
14151,15
97148,30
40183,13
73557,13
57703,15
68004,13
7870,15
5917,13
99002,18
76661,10
37507,13
94004,13
2771,30
35921,30
49464,15
58338,15
93630,18
34219,15
41910,15
75862,39
16504,30
46056,30
4490,16
44080,16
6789,25
84467,13
28504,18
15084,30
72805,30
51519,18
26411,15
92389,15
28860,18
7134,18
15169,13
1040,21
65316,18
98205,13
66631,10
86964,18
65550,13
65441,15
35527,13
54992,15
8410,15
16954,15
5184,8
81387,15
95283,15
91879,13
39272,13
57794,13
53941,13
60005,30
27034,15
39702,13
31355,18
67254,15
31151,37
66790,15
77641,15
96423,23
89524,13
65432,13
61652,15
82025,15
97769,30
53969,13
22385,5
15083,16
59457,0
1394,18
68807,16
18765,39
83518,15
1296,15
73547,30
73507,30
5422,16
93876,13
51415,13
41694,16
67224,16
99033,13
22148,13
6109,16
97185,18
86839,15
41053,30
656,16
72020,15
22010,37
34515,30
191,15
53052,15
85703,16
30412,13
99351,18
33325,18
56571,16
16986,21
36221,0
46256,15
42647,30
11505,25
36365,16
12975,15
55748,15
8511,30
74545,18
11846,15
37412,18
1132,39
41400,15
97592,30
77997,21
74835,18
85897,5
70947,16
80163,13
9540,18
84809,15
67720,33
5664,15
78548,13
2172,15
49771,30
97000,18
99598,16
1435,18
79728,21
45057,13
8116,30
63196,18
8611,13
3812,15
78075,15
94670,18
10547,15
40702,18
5129,15
48554,15
50746,15
26306,18
31191,15
67404,13
69160,13
3628,18
76866,18
77250,15
56905,15
6350,16
13255,13
7917,30
26950,29
25051,39
83192,15
68346,13
13545,30
7839,13
51771,18
19095,30
93403,15
31603,15
27455,15
87449,18
76318,13
11424,0
112,16
35873,15
51667,15
8723,15
28886,15
243,18
69313,13
88914,30
19261,15
22981,15
34848,30
4592,16
6511,15
86971,18
79503,13
68157,13
9511,15
96409,30
57081,15
34398,15
82237,15
6639,13
16590,15
17866,15
7816,30
30470,39
18017,30
98480,15
14441,15
36905,16
12846,16
49348,15
34089,18
6487,15
72475,13
87010,15
31946,16
72628,15
57704,13
83334,13
29445,15
43843,13
44792,16
27894,15
53304,30
76892,18
83196,13
34372,16
33330,15
91130,15
20620,10
47346,36
82,15
29512,37
6131,13
82187,13
8807,13
55783,39
63263,13
36896,15
98064,15
19547,15
64124,13
65600,13
67722,33
45764,13
72434,18
47833,39
41844,13
36084,15
77515,15
21891,18
88879,15
57859,27
96029,13
510,15
38049,13
46947,12
44512,16
32211,15
32088,30
44201,15
31153,16
85884,13
92684,15
76078,13
88451,13
28540,15
4056,13
93706,13
39979,13
94778,30
26205,30
10660,16
31245,39
89138,15
93610,15
98938,15
69113,13
68808,13
78293,30
93879,15
30375,15
33440,18
49785,6
5862,39
20900,15
69111,30
53244,15
98454,18
7087,18
44912,16
70198,13
23287,18
41353,15
43586,13
64242,18
7129,37
73579,12
46400,15
14253,10
56028,18
58023,15
51457,15
4758,15
84003,15
851,15
95252,15
33255,13
84545,39
61855,29
24984,15
59340,39
10265,18
81350,15
30942,16
26471,13
77825,39
59249,13
43058,12
84348,0
84363,13
13859,13
36828,15
31181,16
5941,6
41116,8
75415,13
67946,18
96918,18
2708,13
68798,15
43124,13
96541,15
21365,30
75823,15
20709,15
90782,18
9528,15
47164,13
67570,15
37227,18
70238,18
63203,30
98447,15
73326,12
12325,15
79971,13
37912,37
66206,13
99392,16
80331,15
53625,13
35978,13
20641,15
72278,13
47244,37
5702,16
47201,16
42357,15
28793,37
20174,13
74823,30
83729,15
60972,15
2854,15
77428,15
71873,15
6408,13
9810,15
68927,8
86703,15
75684,29
17990,15
84776,15
84179,16
17828,18
10878,39
59751,29
38264,15
11462,15
15375,16
99481,13
45555,30
34596,30
38788,39
88224,13
24787,15
57251,13
59588,18
19930,30
3614,13
82876,13
93799,0
43005,13
85424,15
53526,15
95359,15
70691,13
46735,15
23234,15
71632,13
32902,15
31104,37
5697,18
22669,30
1293,30
204,15
1274,15
28891,1
70017,13
77484,15
88239,21
63833,18
17498,38
55360,15
53527,16
82204,16
10915,6
47939,18
78742,10
85379,6
68438,15
70494,13
20337,30
31141,15
80657,12
90002,15
82323,15
60617,13
14753,39
86475,15
83830,5
75960,13
87111,13
89056,30
37123,15
4309,18
35145,18
59035,13
16805,30
48198,16
14430,18
66543,13
35579,16
53884,13
89344,15
79987,30
39231,15
88980,15
29429,15
5895,39
71718,13
98949,13
47176,18
76434,13
99295,18
64323,13
59473,13
76653,29
16779,15
73766,13
76670,15
90151,30
71275,13
10096,15
59387,13
57302,15
28971,30
89074,30
92317,13
3099,15
51685,33
6701,16
43909,16
96301,15
32107,13
2770,30
22998,18
88090,18
45127,15
85547,30
78136,33
1506,18
66919,0
66771,15
68093,39
8397,15
17523,15
27011,13
14594,15
9618,18
8885,30
3511,18
46860,30
47999,13
26096,13
42839,13
47657,18
30863,30
48393,15
31630,13
31099,18
54415,21
73849,13
73910,15
38323,18
77025,13
49656,15
38067,16
74568,13
39554,15
30368,15
62893,13
16878,13
46793,15
4312,18
39671,27
77873,18
56125,18
3899,15
28672,29
58442,38
21980,18
33227,18
9890,18
60952,13
18953,18
17602,18
10186,30
52513,15
67424,18
17701,18
31058,18
81514,15
12043,10
6845,37
26565,30
61969,39
29587,15
98661,16
16936,30
37562,13
64223,13
45014,18
68111,15
63029,10
80582,13
65621,13
65153,13
84278,15
72190,13
98031,15
92050,15
38033,35
6584,18
33834,15
77601,15
84145,15
54486,15
45895,18
38613,0
56331,15
50031,15
15726,16
1868,15
95642,15
37203,15
37747,6
21366,30
51538,15
322,16
54717,18
82941,16
59416,15
6753,18
28399,30
57080,13
15184,30
92231,38
7558,15
42235,30
37907,15
50498,39
29792,13
73008,18
20913,15
83577,30
39488,18
48350,15
48987,15
858,15
70528,12
92385,15
10879,15
66302,15
37605,15
71056,18
59962,16
68690,18
6865,39
34890,30
48840,30
4606,15
80096,15
94748,15
40826,15
46991,25
72688,30
78223,13
2568,15
11130,13
29265,18
26669,15
70212,30
12014,13
17686,18
4837,15
82207,15
83158,16
15891,39
40483,18
27486,13
73461,18
45083,39
23501,15
50788,13
43864,30
65594,12
87711,13
55353,13
82433,13
8815,6
14522,18
61704,13
91452,13
65488,36
48134,18
77694,8
65489,13
37230,18
97499,15
76900,15
97437,15
16395,13
12368,15
39281,30
62329,13
82206,18
22286,15
71515,30
98901,13
57047,30
81784,38
30158,29
33496,16
8583,13
61610,15
82224,18
18635,15
37763,16
10768,16
45207,30
48970,18
7892,13
60659,12
21174,15
82330,12
61589,33
535,18
78113,16
23170,18
67593,13
39924,15
98082,16
55581,18
1920,15
59167,15
84230,13
11886,13
80719,21
22035,30
99275,15
85494,39
57209,39
40132,15
13834,15
5594,16
20426,15
36885,18
23843,39
4939,30
50247,13
84498,15
76022,15
16170,16
73885,13
78595,13
49182,15
76811,0
2225,13
67186,13
29698,18
6369,15
68160,13
93097,15
72999,13
26815,15
37195,16
20326,39
43190,15
63118,13
80892,15
54407,15
64439,13
35702,30
27570,39
35786,16
61791,30
47544,18
71211,18
42344,15
31562,15
4058,13
24908,15
66087,13
39681,13
63603,15
54526,18
677,16
12738,8
81170,15
16478,15
6070,13
55837,0
19909,15
55205,15
66890,18
34081,16
85241,13
77998,13
82840,15
234,15
40842,15
85528,25
9318,15
41831,18
30458,15
12028,15
74640,16
17734,16
57107,13
11879,16
63310,13
12033,15
83876,0
68250,13
49567,15
39474,15
45056,39
3331,15
62822,13
45388,30
92434,15
38502,13
88826,12
37983,13
20255,30
75976,13
41438,13
65732,16
43889,18
42017,18
31436,15
8854,16
13664,18
53197,13
95068,13
12223,15
1515,15
44250,12
50439,18
4276,15
99550,15
45974,18
38180,15
91934,15
65641,12
87464,13
12960,16
28613,15
6179,15
18006,30
70815,13
78531,18
43118,15
59893,13
51192,39
72803,18
47955,39
23496,15
8900,30
60548,16
60002,16
17713,15
24181,15
46011,18
92924,15
61843,15
45456,15
36269,16
96131,13
19424,15
90801,30
92432,13
3781,16
45372,15
50976,18
14023,39
53660,15
84235,16
96278,15
45517,16
95265,13
60603,18
30661,15
18615,21
45335,18
28744,15
85063,15
6227,39
72779,13
14072,16
25475,39
30870,18
88819,15
71359,13
35217,16
61365,13
21734,18
18178,39
51313,30
24925,13
41534,37
99180,39
47587,13
15445,15
77333,15
48102,15
9173,39
94366,15
59951,15
66804,10
51833,30
73408,36
99562,15
14647,30
77277,13
34351,37
93869,15
4066,30
34604,16
79820,30
9727,15
87886,36
89124,15
40353,13
45126,30
56824,15
86573,15
19636,39
64813,33
5281,16
83675,15
46570,15
94020,13
813,15
10109,18
97849,15
33485,30
85480,13
85009,15
31926,15
62347,0
96204,12
73914,18
2429,15
89080,15
73828,13
88940,15
94070,30
37714,16
8090,15
85700,13
3980,30
32994,15
33444,15
14492,16
38653,18
58156,13
80149,13
23595,18
34030,18
68033,13
92732,15
10624,13
68785,18
88909,15
19709,15
57205,15
21391,15
11488,30
58130,0
56017,15
11857,16
63599,15
21770,15
3392,15
13587,15
31530,8
17428,16
99312,13
76739,15
28596,15
42606,18
19460,18
80299,13
81517,15
48180,30
12641,15
15077,18
58699,13
37921,13
81175,18
57196,15
50822,15
95009,15
92635,13
75264,30
3130,15
58612,15
82031,15
70117,36
54397,13
18041,15
22706,30
19207,15
81686,13
77591,37
84204,15
90908,15
33626,15
59756,15
34962,30
41924,16
36116,13
6695,16
90832,15
31494,13
8144,0
14784,15
59400,39
1922,30
16638,15
31336,15
96082,15
44053,13
71196,18
7452,13
92236,15
14695,39
59661,30
54800,18
36854,15
87305,15
96086,15
10532,23
82830,15
39829,15
24858,15
85139,15
74935,15
67165,13
40053,15
17439,10
6910,15
42444,18
39119,13
8433,37
86541,15
45997,18
23008,38
27538,15
94796,15
1110,15
94238,13
6330,15
21093,13
15069,13
91352,12
34011,30
87054,18
93155,18
87052,13
74856,15
80952,15
7243,39
56349,18
62801,13
20311,13
58679,13
1641,15
16722,16
60007,15
23078,6
96119,15
42845,30
87811,30
60389,16
74584,15
21836,15
86660,13
52378,16
59009,18
41108,18
70431,13
85375,16
56456,15
72824,13
1864,13
92811,15
3700,16
12213,39
35236,15
56596,30
30290,33
43469,15
98686,16
57135,13
56004,15
83662,15
40296,13
98328,18
80759,5
84850,15
53048,15
48524,18
46974,18
10088,16
15651,30
94668,16
67650,15
16642,15
87065,15
12795,15
20865,13
93830,30
40386,29
14749,15
42375,15
28203,37
25376,15
58638,13
787,30
19927,13
2590,15
68380,15
98966,15
42406,15
24246,18
4597,39
2448,15
83085,13
50264,16
69912,13
62378,15
38972,15
55276,13
75033,13
53002,13
86004,18
55714,13
30052,13
20344,13
37297,18
24280,13
36502,30
56998,18
2984,15
87652,15
46936,18
33169,13
83396,30
9143,5
53680,30
74112,13
35461,18
7604,13
48814,16
90127,15
19681,15
26591,15
63442,30
5408,39
68705,30
39438,13
12587,13
60725,18
71021,15
77239,30
86436,18
77943,13
1955,15
75213,16
83804,0
7821,13
73658,0
65088,8
41324,15
91803,18
93856,13
53755,13
58492,16
91918,15
44101,6
91244,18
140,15
6041,16
85183,18
50779,21
17032,15
55128,18
68039,13
95750,13
87246,15
24689,13
11970,10
64980,18
49851,0
92753,18
2902,30
36739,15
86030,15
30275,15
83865,15
65521,13
89326,39
75553,13
86235,18
22415,16
92126,15
67785,33
46937,16
1282,15
22484,15
41796,15
94047,30
70846,30
45818,15
24505,15
56478,15
30626,18
24710,15
23489,13
61733,15
35064,15
30862,0
29263,15
2233,15
86770,16
21242,18
26597,13
65433,18
50347,39
18235,13
21348,13
79904,30
22719,15
82671,18
13034,15
65710,18
78920,15
92905,21
83139,16
15517,13
70640,15
21172,15
76724,15
23848,0
21681,13
17472,15
28765,30
55616,13
7070,13
43696,15
66995,18
71347,13
54085,15
50628,0
40664,37
3232,16
71207,13
25803,30
15520,15
61214,15
99542,13
78167,18
18488,18
57740,39
52255,39
4953,0
57636,15
90867,13
98386,13
65103,13
50088,39
18129,15
76270,15
42501,13
54772,13
47918,18
36281,15
82209,15
95279,15
18285,15
98759,15
91308,13
25342,18
8636,15
30668,18
86046,13
54305,15
4628,13
87635,15
74519,18
24777,18
94745,15
22504,18
20935,15
45377,39
59164,13
79326,39
16977,30
30834,36
25102,0
79808,15
2419,15
83950,18
24062,39
15515,15
33488,2
15617,15
34641,16
93319,15
5669,39
94351,13
57418,15
89248,15
98692,15
89783,30
47263,15
86648,18
98253,16
4936,13
32210,16
35073,15
94065,30
45638,16
94120,15
90601,30
88484,15
16049,18
80869,13
16468,15
55368,12
64544,15
40625,18
51871,15
82281,13
83410,8
88283,15
18611,16
54435,39
31119,23
18450,13
72890,13
47621,15
63201,6
50020,13
84383,15
40526,15
56307,18
42200,37
66864,13
31182,15
81501,13
7285,39
15155,30
29909,13
86576,15
75972,15
63124,13
64286,30
55513,30
93477,15
83027,15
56325,15
26469,39
30183,15
55287,15
11464,18
54523,15
91888,15
88250,15
27571,15
70012,13
61114,18
51985,39
14028,27
84291,13
57378,6
45408,16
20355,15
19888,21
8103,16
9180,18
44908,30
7540,13
83121,15
70865,18
9156,15
86916,15
63801,18
84063,13
71736,13
33442,37
14866,16
57237,13
10798,0
73972,15
37573,13
75295,13
7795,13
92046,15
69089,13
43993,13
75557,13
77084,16
40692,15
89112,13
3735,13
15915,39
28356,18
74198,21
42226,16
76448,13
25501,16
6433,6
32469,13
41748,15
26882,39
62903,18
538,13
51399,15
6305,15
86233,30
47691,13
30662,18
63274,15
90518,18
84903,13
74555,13
17502,15
51001,15
61496,15
96719,13
14153,18
89651,13
23322,15
17082,15
89820,18
85768,13
52374,18
70114,36
63315,18
64395,16
10825,30
51684,13
35991,15
44437,15
48374,15
38538,8
32265,15
87446,15
15186,15
35028,15
40487,10
13178,16
49042,29
883,13
67746,13
89824,15
23068,15
56292,13
69517,12
18564,13
97041,15
90800,15
66495,18
9632,18
29053,30
22013,15
21236,15
74217,18
13853,13
10788,0
59085,18
26271,30
99593,15
6703,30
54884,13
86477,15
75752,15
21406,16
45001,15
92975,15
88606,15
43508,16
50873,13
71682,18
24702,23
30690,13
9145,30
87664,13
49637,15
25945,13
69778,13
3664,13
13995,13
81965,13
15767,15
7887,13
18503,18
78781,15
29754,15
49180,30
19486,38
1797,13
32748,18
60463,13
67908,16
68054,18
65764,15
66710,15
19483,15
68397,18
68865,13
88378,15
53878,39
80798,15
27546,0
71884,8
35042,16
31809,15
77809,0
46813,13
41829,18
22812,15
85506,16
4932,18
34775,15
88904,13
58293,18
49659,15
10634,18
40659,15
40524,13
69752,13
43609,15
92448,15
16511,15
49157,39
92936,30
8403,37
9409,15
70459,8
92598,15
83999,30
4610,15
98156,16
83035,18
66761,18
50913,13
78772,8
43370,15
69847,13
24603,15
62273,13
46298,39
78787,18
40302,18
20460,39
36515,0
7057,15
3383,15
84229,15
79916,18
49361,15
20770,0
99974,15
42278,30
24393,16
78319,15
75366,15
41773,15
4603,18
7237,39
27838,13
75243,15
90689,15
12901,15
14521,13
34406,15
55218,13
45731,30
93552,30
25832,15
90977,13
25170,13
77561,15
36067,18
14436,16
22398,15
88115,13
85858,18
77242,18
1080,15
49869,39
6322,16
86473,13
32606,15
73322,33
17000,15
29226,37
33666,18
48714,13
29826,18
85154,18
74034,15
85887,15
68881,15
93953,15
65038,13
47115,16
32709,39
60560,13
35926,30
44317,15
60939,18
45987,15
72539,12
74571,12
20197,13
2789,30
34129,6
22503,18
63888,16
43558,16
45499,16
79810,18
3349,18
77271,30
95930,13
13504,16
36007,13
83733,8
43911,30
28853,15
56016,18
80898,16
79659,15
68588,8
54596,18
77986,16
3435,15
99431,13
13150,18
76600,16
13124,10
41964,15
96422,13
28566,18
73468,13
33676,21
3441,15
2408,15
42692,15
96046,15
55422,15
98197,13
37503,13
21564,30
45053,13
91292,15
73110,18
17521,16
2276,18
25673,15
44580,18
59625,16
87419,16
65891,30
83840,13
19582,8
24425,15
36646,23
2607,15
82968,15
85352,15
80396,39
63802,18
57105,30
7426,15
28719,0
21900,18
45052,39
20779,15
72783,13
51252,13
88032,0
98939,13
44611,15
33861,16
94937,15
57048,30
79656,13
71224,30
42793,15
96895,15
94763,30
35590,16
35185,16
15006,15
76455,18
95957,15
52871,18
14632,15
13249,18
26374,13
85423,15
74530,30
60572,13
87307,13
48001,18
67984,15
44543,18
16797,15
87787,13
44207,13
53588,13
93686,15
80437,15
83829,15
